,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Hour
27840,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190625_003000.WAV,GRABADOR-SDZG-AM-22,20190625_003000.WAV,46080360,1,1,384000,768000,16,25.06.2019 00:30,60.00046875,,Recorded at 00:30:00 25/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:40:50-08:00,WAV,WAV,audio/x-wav,0
29576,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190707_015000.WAV,GRABADOR-SDZG-AM-22,20190707_015000.WAV,46080360,1,1,384000,768000,16,07.07.2019 01:50,60.00046875,,Recorded at 01:50:00 07/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:10:53-08:00,WAV,WAV,audio/x-wav,1
29722,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190708_021000.WAV,GRABADOR-SDZG-AM-22,20190708_021000.WAV,46080360,1,1,384000,768000,16,08.07.2019 02:10,60.00046875,,Recorded at 02:10:00 08/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:23:33-08:00,WAV,WAV,audio/x-wav,2
29439,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190706_030000.WAV,GRABADOR-SDZG-AM-22,20190706_030000.WAV,46080360,1,1,384000,768000,16,06.07.2019 03:00,60.00046875,,Recorded at 03:00:00 06/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:59:02-08:00,WAV,WAV,audio/x-wav,3
29018,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190703_045000.WAV,GRABADOR-SDZG-AM-22,20190703_045000.WAV,46080360,1,1,384000,768000,16,03.07.2019 04:50,60.00046875,,Recorded at 04:50:00 03/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:22:37-08:00,WAV,WAV,audio/x-wav,4
30171,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190711_050000.WAV,GRABADOR-SDZG-AM-22,20190711_050000.WAV,46080360,1,1,384000,768000,16,11.07.2019 05:00,60.00046875,,Recorded at 05:00:00 11/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 3.9V.,AudioMoth 247AA5015BA446DA,2019:12:10 23:02:25-08:00,WAV,WAV,audio/x-wav,5
29457,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190706_060000.WAV,GRABADOR-SDZG-AM-22,20190706_060000.WAV,46080360,1,1,384000,768000,16,06.07.2019 06:00,60.00046875,,Recorded at 06:00:00 06/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:00:35-08:00,WAV,WAV,audio/x-wav,6
28028,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190626_075000.WAV,GRABADOR-SDZG-AM-22,20190626_075000.WAV,46080360,1,1,384000,768000,16,26.06.2019 07:50,60.00046875,,Recorded at 07:50:00 26/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:57:05-08:00,WAV,WAV,audio/x-wav,7
29473,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190706_084000.WAV,GRABADOR-SDZG-AM-22,20190706_084000.WAV,46080360,1,1,384000,768000,16,06.07.2019 08:40,60.00046875,,Recorded at 08:40:00 06/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:01:58-08:00,WAV,WAV,audio/x-wav,8
28756,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190701_091000.WAV,GRABADOR-SDZG-AM-22,20190701_091000.WAV,46080360,1,1,384000,768000,16,01.07.2019 09:10,60.00046875,,Recorded at 09:10:00 01/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:59:58-08:00,WAV,WAV,audio/x-wav,9
28910,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190702_105000.WAV,GRABADOR-SDZG-AM-22,20190702_105000.WAV,46080360,1,1,384000,768000,16,02.07.2019 10:50,60.00046875,,Recorded at 10:50:00 02/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:13:17-08:00,WAV,WAV,audio/x-wav,10
29345,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190705_112000.WAV,GRABADOR-SDZG-AM-22,20190705_112000.WAV,46080360,1,1,384000,768000,16,05.07.2019 11:20,60.00046875,,Recorded at 11:20:00 05/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:50:54-08:00,WAV,WAV,audio/x-wav,11
29207,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190704_122000.WAV,GRABADOR-SDZG-AM-22,20190704_122000.WAV,46080360,1,1,384000,768000,16,04.07.2019 12:20,60.00046875,,Recorded at 12:20:00 04/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:38:58-08:00,WAV,WAV,audio/x-wav,12
29647,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190707_134000.WAV,GRABADOR-SDZG-AM-22,20190707_134000.WAV,46080360,1,1,384000,768000,16,07.07.2019 13:40,60.00046875,,Recorded at 13:40:00 07/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:17:03-08:00,WAV,WAV,audio/x-wav,13
29217,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190704_140000.WAV,GRABADOR-SDZG-AM-22,20190704_140000.WAV,46080360,1,1,384000,768000,16,04.07.2019 14:00,60.00046875,,Recorded at 14:00:00 04/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:39:50-08:00,WAV,WAV,audio/x-wav,14
28939,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190702_154000.WAV,GRABADOR-SDZG-AM-22,20190702_154000.WAV,46080360,1,1,384000,768000,16,02.07.2019 15:40,60.00046875,,Recorded at 15:40:00 02/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:15:47-08:00,WAV,WAV,audio/x-wav,15
29954,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190709_165000.WAV,GRABADOR-SDZG-AM-22,20190709_165000.WAV,46080360,1,1,384000,768000,16,09.07.2019 16:50,60.00046875,,Recorded at 16:50:00 09/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 3.9V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:43:38-08:00,WAV,WAV,audio/x-wav,16
29669,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190707_172000.WAV,GRABADOR-SDZG-AM-22,20190707_172000.WAV,46080360,1,1,384000,768000,16,07.07.2019 17:20,60.00046875,,Recorded at 17:20:00 07/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:18:57-08:00,WAV,WAV,audio/x-wav,17
29961,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190709_180000.WAV,GRABADOR-SDZG-AM-22,20190709_180000.WAV,46080360,1,1,384000,768000,16,09.07.2019 18:00,60.00046875,,Recorded at 18:00:00 09/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 3.9V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:44:15-08:00,WAV,WAV,audio/x-wav,18
29680,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190707_191000.WAV,GRABADOR-SDZG-AM-22,20190707_191000.WAV,46080360,1,1,384000,768000,16,07.07.2019 19:10,60.00046875,,Recorded at 19:10:00 07/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:19:54-08:00,WAV,WAV,audio/x-wav,19
27525,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_200000.WAV,GRABADOR-SDZG-AM-22,20190622_200000.WAV,46080360,1,1,384000,768000,16,22.06.2019 20:00,60.00046875,,Recorded at 20:00:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:13:42-08:00,WAV,WAV,audio/x-wav,20
27679,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190623_214000.WAV,GRABADOR-SDZG-AM-22,20190623_214000.WAV,46080360,1,1,384000,768000,16,23.06.2019 21:40,60.00046875,,Recorded at 21:40:00 23/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:26:57-08:00,WAV,WAV,audio/x-wav,21
29554,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190706_221000.WAV,GRABADOR-SDZG-AM-22,20190706_221000.WAV,46080360,1,1,384000,768000,16,06.07.2019 22:10,60.00046875,,Recorded at 22:10:00 06/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:08:59-08:00,WAV,WAV,audio/x-wav,22
27836,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190624_235000.WAV,GRABADOR-SDZG-AM-22,20190624_235000.WAV,46080360,1,1,384000,768000,16,24.06.2019 23:50,60.00046875,,Recorded at 23:50:00 24/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:40:29-08:00,WAV,WAV,audio/x-wav,23
31465,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190627_003000.WAV,GRABADOR-SDZG-AM-23,20190627_003000.WAV,46080360,1,1,384000,768000,16,27.06.2019 00:30,60.00046875,,Recorded at 00:30:00 27/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:58:17-08:00,WAV,WAV,audio/x-wav,0
30750,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190622_012000.WAV,GRABADOR-SDZG-AM-23,20190622_012000.WAV,46080360,1,1,384000,768000,16,22.06.2019 01:20,60.00046875,,Recorded at 01:20:00 22/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:35:58-08:00,WAV,WAV,audio/x-wav,1
30759,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190622_025000.WAV,GRABADOR-SDZG-AM-23,20190622_025000.WAV,46080360,1,1,384000,768000,16,22.06.2019 02:50,60.00046875,,Recorded at 02:50:00 22/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:36:14-08:00,WAV,WAV,audio/x-wav,2
31483,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190627_033000.WAV,GRABADOR-SDZG-AM-23,20190627_033000.WAV,46080360,1,1,384000,768000,16,27.06.2019 03:30,60.00046875,,Recorded at 03:30:00 27/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:58:51-08:00,WAV,WAV,audio/x-wav,3
33214,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190709_040000.WAV,GRABADOR-SDZG-AM-23,20190709_040000.WAV,46080360,1,1,384000,768000,16,09.07.2019 04:00,60.00046875,,Recorded at 04:00:00 09/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:53:19-08:00,WAV,WAV,audio/x-wav,4
31927,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190630_053000.WAV,GRABADOR-SDZG-AM-23,20190630_053000.WAV,46080360,1,1,384000,768000,16,30.06.2019 05:30,60.00046875,,Recorded at 05:30:00 30/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:12:40-08:00,WAV,WAV,audio/x-wav,5
33950,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190714_064000.WAV,GRABADOR-SDZG-AM-23,20190714_064000.WAV,46080360,1,1,384000,768000,16,14.07.2019 06:40,60.00046875,,Recorded at 06:40:00 14/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA44BC5,2019:12:18 05:16:39-08:00,WAV,WAV,audio/x-wav,6
31216,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190625_070000.WAV,GRABADOR-SDZG-AM-23,20190625_070000.WAV,46080360,1,1,384000,768000,16,25.06.2019 07:00,60.00046875,,Recorded at 07:00:00 25/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:50:30-08:00,WAV,WAV,audio/x-wav,7
31369,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190626_083000.WAV,GRABADOR-SDZG-AM-23,20190626_083000.WAV,46080360,1,1,384000,768000,16,26.06.2019 08:30,60.00046875,,Recorded at 08:30:00 26/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:55:17-08:00,WAV,WAV,audio/x-wav,8
30801,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190622_095000.WAV,GRABADOR-SDZG-AM-23,20190622_095000.WAV,46080360,1,1,384000,768000,16,22.06.2019 09:50,60.00046875,,Recorded at 09:50:00 22/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:37:32-08:00,WAV,WAV,audio/x-wav,9
31378,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190626_100000.WAV,GRABADOR-SDZG-AM-23,20190626_100000.WAV,46080360,1,1,384000,768000,16,26.06.2019 10:00,60.00046875,,Recorded at 10:00:00 26/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:55:34-08:00,WAV,WAV,audio/x-wav,10
32540,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190704_114000.WAV,GRABADOR-SDZG-AM-23,20190704_114000.WAV,46080360,1,1,384000,768000,16,04.07.2019 11:40,60.00046875,,Recorded at 11:40:00 04/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:32:00-08:00,WAV,WAV,audio/x-wav,11
33982,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190714_120000.WAV,GRABADOR-SDZG-AM-23,20190714_120000.WAV,46080360,1,1,384000,768000,16,14.07.2019 12:00,60.00046875,,Recorded at 12:00:00 14/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA44BC5,2019:12:18 05:17:40-08:00,WAV,WAV,audio/x-wav,12
32983,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190707_133000.WAV,GRABADOR-SDZG-AM-23,20190707_133000.WAV,46080360,1,1,384000,768000,16,07.07.2019 13:30,60.00046875,,Recorded at 13:30:00 07/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:46:04-08:00,WAV,WAV,audio/x-wav,13
34140,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190715_142000.WAV,GRABADOR-SDZG-AM-23,20190715_142000.WAV,46080360,1,1,384000,768000,16,15.07.2019 14:20,60.00046875,,Recorded at 14:20:00 15/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA44BC5,2019:12:18 05:21:41-08:00,WAV,WAV,audio/x-wav,14
31844,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190629_154000.WAV,GRABADOR-SDZG-AM-23,20190629_154000.WAV,46080360,1,1,384000,768000,16,29.06.2019 15:40,60.00046875,,Recorded at 15:40:00 29/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:10:04-08:00,WAV,WAV,audio/x-wav,15
32712,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190705_162000.WAV,GRABADOR-SDZG-AM-23,20190705_162000.WAV,46080360,1,1,384000,768000,16,05.07.2019 16:20,60.00046875,,Recorded at 16:20:00 05/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:37:32-08:00,WAV,WAV,audio/x-wav,16
31852,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190629_170000.WAV,GRABADOR-SDZG-AM-23,20190629_170000.WAV,46080360,1,1,384000,768000,16,29.06.2019 17:00,60.00046875,,Recorded at 17:00:00 29/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:10:19-08:00,WAV,WAV,audio/x-wav,17
31283,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190625_181000.WAV,GRABADOR-SDZG-AM-23,20190625_181000.WAV,46080360,1,1,384000,768000,16,25.06.2019 18:10,60.00046875,,Recorded at 18:10:00 25/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:52:35-08:00,WAV,WAV,audio/x-wav,18
32440,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190703_190000.WAV,GRABADOR-SDZG-AM-23,20190703_190000.WAV,46080360,1,1,384000,768000,16,03.07.2019 19:00,60.00046875,,Recorded at 19:00:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:28:53-08:00,WAV,WAV,audio/x-wav,19
31439,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190626_201000.WAV,GRABADOR-SDZG-AM-23,20190626_201000.WAV,46080360,1,1,384000,768000,16,26.06.2019 20:10,60.00046875,,Recorded at 20:10:00 26/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:57:28-08:00,WAV,WAV,audio/x-wav,20
33892,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190713_210000.WAV,GRABADOR-SDZG-AM-23,20190713_210000.WAV,46080360,1,1,384000,768000,16,13.07.2019 21:00,60.00046875,,Recorded at 21:00:00 13/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065BA44BC5,2019:12:18 05:14:50-08:00,WAV,WAV,audio/x-wav,21
31742,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190628_224000.WAV,GRABADOR-SDZG-AM-23,20190628_224000.WAV,46080360,1,1,384000,768000,16,28.06.2019 22:40,60.00046875,,Recorded at 22:40:00 28/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:06:53-08:00,WAV,WAV,audio/x-wav,22
32465,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190703_231000.WAV,GRABADOR-SDZG-AM-23,20190703_231000.WAV,46080360,1,1,384000,768000,16,03.07.2019 23:10,60.00046875,,Recorded at 23:10:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:29:39-08:00,WAV,WAV,audio/x-wav,23
38389,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190710_002000.WAV,GRABADOR-SDZG-AM-24,20190710_002000.WAV,46080360,1,1,384000,768000,16,10.07.2019 00:20,60.00046875,,Recorded at 00:20:00 10/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:36:32-08:00,WAV,WAV,audio/x-wav,0
37243,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190702_012000.WAV,GRABADOR-SDZG-AM-24,20190702_012000.WAV,46080360,1,1,384000,768000,16,02.07.2019 01:20,60.00046875,,Recorded at 01:20:00 02/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:57:39-08:00,WAV,WAV,audio/x-wav,1
36819,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190629_024000.WAV,GRABADOR-SDZG-AM-24,20190629_024000.WAV,46080360,1,1,384000,768000,16,29.06.2019 02:40,60.00046875,,Recorded at 02:40:00 29/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:21:05-08:00,WAV,WAV,audio/x-wav,2
35094,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190617_031000.WAV,GRABADOR-SDZG-AM-24,20190617_031000.WAV,46080360,1,1,384000,768000,16,17.06.2019 03:10,60.00046875,,Recorded at 03:10:00 17/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:52:31-08:00,WAV,WAV,audio/x-wav,3
37836,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190706_041000.WAV,GRABADOR-SDZG-AM-24,20190706_041000.WAV,46080360,1,1,384000,768000,16,06.07.2019 04:10,60.00046875,,Recorded at 04:10:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:48:49-08:00,WAV,WAV,audio/x-wav,4
38521,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190711_050000.WAV,GRABADOR-SDZG-AM-24,20190711_050000.WAV,46080360,1,1,384000,768000,16,11.07.2019 05:00,60.00046875,,Recorded at 05:00:00 11/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:47:57-08:00,WAV,WAV,audio/x-wav,5
37271,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190702_060000.WAV,GRABADOR-SDZG-AM-24,20190702_060000.WAV,46080360,1,1,384000,768000,16,02.07.2019 06:00,60.00046875,,Recorded at 06:00:00 02/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:00:04-08:00,WAV,WAV,audio/x-wav,6
37997,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190707_070000.WAV,GRABADOR-SDZG-AM-24,20190707_070000.WAV,46080360,1,1,384000,768000,16,07.07.2019 07:00,60.00046875,,Recorded at 07:00:00 07/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:02:43-08:00,WAV,WAV,audio/x-wav,7
37143,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190701_084000.WAV,GRABADOR-SDZG-AM-24,20190701_084000.WAV,46080360,1,1,384000,768000,16,01.07.2019 08:40,60.00046875,,Recorded at 08:40:00 01/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:49:01-08:00,WAV,WAV,audio/x-wav,8
36142,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190624_095000.WAV,GRABADOR-SDZG-AM-24,20190624_095000.WAV,46080360,1,1,384000,768000,16,24.06.2019 09:50,60.00046875,,Recorded at 09:50:00 24/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:22:43-08:00,WAV,WAV,audio/x-wav,9
36432,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190626_101000.WAV,GRABADOR-SDZG-AM-24,20190626_101000.WAV,46080360,1,1,384000,768000,16,26.06.2019 10:10,60.00046875,,Recorded at 10:10:00 26/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:47:43-08:00,WAV,WAV,audio/x-wav,10
37594,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190704_115000.WAV,GRABADOR-SDZG-AM-24,20190704_115000.WAV,46080360,1,1,384000,768000,16,04.07.2019 11:50,60.00046875,,Recorded at 11:50:00 04/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:27:56-08:00,WAV,WAV,audio/x-wav,11
35867,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190622_120000.WAV,GRABADOR-SDZG-AM-24,20190622_120000.WAV,46080360,1,1,384000,768000,16,22.06.2019 12:00,60.00046875,,Recorded at 12:00:00 22/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:59:00-08:00,WAV,WAV,audio/x-wav,12
